date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-11-09,Vietnam,Palestine,1.0,3.0,Friendly,Hanoi,Vietnam,False,1248.1864572950828,1354.002496724444,17.0,20.0,19.0,11.0
2014-11-11,Cuba,French Guiana,1.0,1.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1330.8608830862524,1304.1720322839183,10.0,18.0,22.0,7.0
2014-11-11,Curaçao,Trinidad and Tobago,2.0,3.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1118.8847821936477,1446.978688143887,10.0,14.0,18.0,10.0
2014-11-12,Argentina,Croatia,2.0,1.0,Friendly,London,England,True,1895.4727444257662,1661.5946505347429,19.0,8.0,22.0,9.0
2014-11-12,Belgium,Iceland,3.0,1.0,Friendly,Brussels,Belgium,False,1664.6573204425088,1275.3737689899185,18.0,4.0,12.0,9.0
2014-11-12,Haiti,Antigua and Barbuda,2.0,2.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1350.1200788797028,1238.4277149463485,8.0,14.0,8.0,15.0
2014-11-12,Netherlands,Mexico,2.0,3.0,Friendly,Amsterdam,Netherlands,False,1901.1239999983109,1737.298059668153,14.0,10.0,10.0,6.0
2014-11-12,Norway,Estonia,0.0,1.0,Friendly,Oslo,Norway,False,1424.736651010125,1156.535880870742,10.0,15.0,6.0,9.0
2014-11-12,Turkey,Brazil,0.0,4.0,Friendly,Istanbul,Turkey,False,1473.747607417821,1993.9979811187782,18.0,13.0,18.0,14.0
2014-11-13,Saudi Arabia,Qatar,1.0,1.0,Gulf Cup,Riyadh,Saudi Arabia,False,1473.4963180881998,1518.3972626235786,8.0,15.0,16.0,5.0
2014-11-13,Curaçao,Cuba,2.0,3.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1107.6837222496945,1330.0930937218907,11.0,15.0,10.0,19.0
2014-11-13,North Korea,Hong Kong,2.0,1.0,EAFF Championship,Taipei,Taiwan,True,1503.9099845758712,1173.4884461735026,12.0,13.0,5.0,24.0
2014-11-13,Morocco,Benin,6.0,1.0,Friendly,Agadir,Morocco,False,1454.3220404839196,1267.294213738098,14.0,9.0,12.0,15.0
2014-11-13,Trinidad and Tobago,French Guiana,4.0,2.0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1458.1797480878402,1304.93982164828,18.0,9.0,17.0,8.0
2014-11-13,Uruguay,Costa Rica,3.0,3.0,Friendly,Montevideo,Uruguay,False,1714.3261631074038,1658.467011767582,14.0,7.0,18.0,9.0
